userName,score,at,content
Pengguna Google,5,2019-03-23 23:34:38,"bagus banget pokonya, memudahkan semuanya dari awal muncul aplikasi sampai sekarang sllu di mudahkan dan di untungkan bisa bayar apa aja, semoga kedepannya bisa lebih baik lagi dari sebelumnya"
Pengguna Google,5,2019-08-07 07:14:49,"transaksi jadi mudah dan cepat, potongan 3 digit kode verifikasi nya tolong selalu 9xx biar lebih hemat wkwkw.. karena kode unik nya itu saya setia pakai Traveloka"
Pengguna Google,1,2021-10-20 12:30:55,Refund saya dipercepat tolong. Kecewa banget sama layanan traveloka. Udah deket tanggalnya malah penerbangan dibatalkan. Kecewa banget. Ditmbah pesanan tiket saya itu rombongan min. Gimana jadinya.
Pengguna Google,1,2021-10-02 04:09:19,"Ga tau sering kali bermasalah pas top up saldo uangku, ketika bikin tiket malah suruh ke uangku, padahal tatanan dan tutunan liat di traveloka, minta follow up malah ga ada tanggapan solutif. Selesaiin dulu masalah tiket #20967271 ! Bukti semua terlampir tapi gak ada bantuannya. Eats di Bandung gak pada update, beli eh pas mau Redeem udah gak kerja sama lah, resto tutup. Perbaikin kek masalah masalah kaya gitu ,"
Pengguna Google,1,2023-04-17 09:45:08,"Apaansi niat download app gra2 liat di sosmed bisa pakai paylater, eh ajuin paylater gabisa, beda wajah atau gimana? Apa kurang makeup??? Gaje lahhh... Dulu punya ortu refund nya jg susahhh, mending app sblh. Ga recommended"
Pengguna Google,1,2020-05-06 13:37:48,"Udah pembatalan dari traveloka dan maskapai gara-gara pandemi corona ini,Ehhh proses refund nya lama mana refund nya katanya mau dibalikin dengan voucher,Udah pengajuan refund lama dan dikembaliin dengan voucher,Gak masuk akal"
Pengguna Google,3,2022-01-26 10:54:39,"Ini updatean yg terbaru kenapa paylater saya tidak bisa digunakan lagi, pdahal limit nya bnar² masih bnyak, alasan nya tentang keamanan, trus dri pihak traveloka nya ngak bisa kasi kepastian kapan mulai bisa nya, dan di chat di aplikasi jawaban nya ngak ada yg kena di masalah saya, mohon di respon"
Pengguna Google,1,2023-04-29 07:40:32,Akhir akhir ini aplikasi ini makin gak jelas. Harga berubah ubah. Saat di cari harga a. Kemudian di klik harga b pas mau bayar harga c. Ini traveloka masih serius gak ngurus hal teknis gini? Harga kamar kayak harga trading forex. Admin nya coba cek aplikasi anda ya.
Pengguna Google,1,2023-12-17 17:18:51,"Terima kasih, saya mau refund tiket citilink saya, udah telpon ke traveloka malah di reject terus, ya, terima kasih karena itu uang saya 800 ribu hilang dengan alasan sudah lewat refund, saya tidak diinfokan bahwa harus sejam untuk di bandara, terima kasih"
Pengguna Google,1,2021-09-26 16:39:56,"Sangat di sayangkan saya pesan tikat yg langsung berangkat besok tanpa ada nya penawaran pcr dari aplikasi nya,sehingga saya harus gagal terbang dan refound!!!"
Pengguna Google,1,2018-12-12 05:59:11,Lucu aplikasi ini tdk membantu. Padahal data sy penuh.. sy mo cek harga tiket pesawat dri makassar bali.. tpi tdk ad koneksi sdh 1 minggu.. tolong penjelasanya???
Pengguna Google,5,2022-09-02 18:12:53,Beli tiket serasa membalikkan telapak tangan. Selain itu bayar hotel juga sangat mudah dan aman. Apalagi yang kurang.
Pengguna Google,1,2024-01-05 21:42:44,"apa-apaan sistem refund nya, saya hanya d hubungi by chat dr Traveloka. dan batas waktu 2 hari. slama dua hari saya ngga buka aplikasi, ternyata pihak Traveloka secara sepihak menganggap masalah nya selesai.dan uang saya tidak kembali. yang bener aja????!!!"
Pengguna Google,1,2020-02-15 15:29:01,Kena tipu traveloka. Hotel yg dipesan jaraknya jauh banget sama lokasi. Udah dibayar. Minta refund katanya gak bisa. CS nya pun gak sopan. Berpikir ulang booking hotel via Traveloka. Traveloka Penipu
Pengguna Google,5,2024-07-12 11:20:07,sangat puas dengan pelayanan traveloka
Pengguna Google,1,2020-12-26 16:08:39,Payah buat pesan mobil katanya bisa udah dicoba berkali kali ga bisa percuma aja donwload ne aplikasi kalau ga bisa infoin apa ....biar ga w cobain bikin penasaran doang loee
Pengguna Google,5,2021-07-12 18:17:46,"Selama ini saya selalu menggunakan Traveloka untuk booking hotel maupun tiket pesawat,tapi kini saya menyesal sudah beli tiket di Traveloka giliran saya refund sudah 90hari blm ada kepastian juga kapan akan dikembalikan uang saya."
Pengguna Google,5,2021-03-29 21:27:31,"Traveloka okey banget,pengalamanku waktu beli tiket PP ke Amsterdam yg mana maskapai membatalkan perjalanan sehubungan pandemi covid, uang saya kembali utuh dlm tempo 2 bln,lbh cepat dr yg dijanjikan 3 bln, 👍👍😍😍 Tks 🙏"
Pengguna Google,2,2020-05-30 15:18:55,"ini saya bayar tagihan paylater tidak terlambat, dan selalu saya lunasi. lalu kenapa status paylater saya terblokir tidak bisa digunakan..?? apa2an ini traveloka, penagihan 10 hari sblm jatuh tempo sudah diingatkan tiap hari udah kayak minum obat, sudah dibayar lunas masak malah statusnya diblokir tidak bisa digunakan. seharusnya saat saya sudah menyelesaikan tanggung jawab saya, maka saya harus mendapatkan hak saya. lama2 kenapa jadi aplikasi yang semakin nggak jelas."
Pengguna Google,5,2024-10-12 12:22:37,sangat membantu sekali
Pengguna Google,1,2019-06-02 07:14:51,"sangat sangat mengecewakan,dftar paylater virifikasi ktp nya ampun ribet bener,dari semalem smpe siang ini gak berhasil2,yg di bilang kurang jelas lah,pdahal udah make flash di tambah lagi sinar matahari tetep aja gitu,minta penjelasan dong"
Pengguna Google,2,2022-07-04 08:10:06,Kupon diskon habis terus. Karena terbatas sekali untuk setiap hari nya. Lebih baik dihilangkan bila sudah habis. Biar tidak tampil sia sia. Terima kasih
Pengguna Google,1,2021-08-24 15:28:08,"Setelah update terbaru, pengecekkan harga tiket jadi sangat sulit dan ribet. Ketika ingin mengecek harga pada bulan tertentu jadi tidak bisa harus dicek per tanggal dan ketika harga/penerbangan tidak tersedia harus memasukkan ulang kota asal dan tujuan."
Pengguna Google,2,2022-04-02 21:05:44,"Specifically Traveloka Eats, bad experience sih. Pengalaman pertama pesan makanan via Eats, sudah melakukan pembayaran tapi tidak muncul vouchernya. Malah disuruh melakukan pembayaran lagi (dianggap belum melakukan pembayaran). Sudah kirim bukti pembayaran dari VISA ke CS tapi prosesnya lambat sekali dan bukan manusia yg respons hanya pesan otomatis. Sorry to say ini mengesalkan."
Pengguna Google,2,2019-11-01 23:56:25,Untuk tiket pesawat dan kereta bagus.. Tapi untuk hotel sering mengecewakan untuk yg bintang 2 kebawah.. Untuk bintang 3 ke atas cukup ..
Pengguna Google,5,2023-11-20 17:13:46,"aplikasi traveloka bagus dan berguna banget,banyak promo yang bisa dipakai mempermudah kita bepergian/traveling 👍🏻"
Pengguna Google,1,2022-09-24 20:32:45,Parah neh traveloka. Saldo uang ku ditarik secara sepihak sekitar 500 ribu lbh. Padahal kami sering pesan eat. 2 bulan tidak pesan krn ga gratis ongkir lagi. Kami ga pake. Sekali dibuka. Semua saldo lenyap 0 . Pencuri ulung. Usaha anda tidak akan berkah cara seperti itu. Ati ati teman teman.
Pengguna Google,2,2021-02-03 14:49:04,"Pelayanan untuk tiket Bus ANS, Traveloka sangat mengecewakan, istri saya seharusnya naik bus ANS ke Padang dari terminal Bekasi, tapi berubah harus ke kampung rambutan, dari KR. Dioper lagi ke Terminal pondok Pinang, tolong management Traveloka yg profesional dong..... Kalau seperti ini bisa kapok ngambil tiket online lewat Traveloka....?????"
Pengguna Google,2,2019-03-08 00:06:24,Saya mau pesan tiket kereta api knp susah bgt ya? Padahal keterangan di layar kereta tersedia tp pas di klik pilih kursi tulisannya penuh Gmn ini? Tolong dong jgn permainkan kami..
Pengguna Google,5,2023-04-23 17:48:10,sangat bermanfaat penggunaannya yg SGT simpel pembayaran pun bisa di mini market.traveloka akan lebih baik lagi kalo ada fitu simpan uang kayak shopeepay misalnya.dan juga bisa transfer uang👍👍👍👍👍👍👍👍👍
Pengguna Google,1,2020-12-22 16:05:08,"Saya sudah 2x dikecewakan oleh pihak traveloka.. Yang pertama saya mengadakan jdwal penerbangan pagi dr bandara pekanbaru ke Jogjakarta, namun ternyata pada hari itu tidak ada penerbangan dgn jadwal seperti saya...dan sama sekali tidak ada konfirmasi pemberitahuan dr pihak traveloka. Kedua hari ini..adik saya mau penerbangan menuju pekanbaru dari bandara jogja...ternyata ada kebijakan baru yaitu harus menggunakan swab anti gen smua... Padahal saya sudah bertanya lewat kolom chat ke cs traveloka"
Pengguna Google,1,2020-03-21 21:38:53,"kecewa dg tanggapan dan pelayananx .. tiket disuruh check in . penerbangan dri delhi - kul di cancel sepihak dg maskapai . minta refund sdh mau 1 minggu tdk ada jawabn . klo sprti ini smua pelanggan kecewa. males beli tiket lagi . disaat ada masalah tdk cpt tnggap, dg alasan banykx permintaan refund . please deh pelayananx itu di perbaiki . bkn sprti lari dg masalah ."
Pengguna Google,5,2023-12-11 18:17:22,"Aplikasi nya yang sangat membantu jika Kita ingin berwisata ke tempat tempat yg indah sesuai budget karena Traveloka banyak promo nya, terimakasih Traveloka"
Pengguna Google,1,2021-10-21 18:33:14,Sangat tidak fast respon. Sudah 2 hari sejak pembelian voucher saya dan uang juga sudah terpotong tapi vouchernya selalu tertunda. Sudah di chat tapi tidak ada tanggapan dari pihak Traveloka. Kecewa sih saya. Padahal ini bukan transaksi saya yang pertama.
Pengguna Google,3,2020-07-29 15:10:36,"Setelah bbrp x coba daftar paylater akhirnya berhasil dapet limit 4.100.000, tapi selang bbrp minggu paylaternya langsung di non aktifkan. Padahal baru mau cobain tuh paylater. Sedih banget. Semoga segera di aktifkan kembali."
Pengguna Google,1,2020-08-11 07:39:03,"Mohon maaf saya kurang ikhlas atas pelayanan aplikasi ini, batal terbang dengan jangka waktu yg sangat mepet sekali. refund? kenapa malah dapat 20% dari dari harga tiket sebelumnya yah? dan belum di refund setelah 1hari sudah tidak ada refund dan telfon operator sibuk terus. semoga sehat selalu yah untuk orang yg tidak bertanggung jwb di sana."
Pengguna Google,5,2022-11-23 06:44:53,"Awalnya sy sangat gandrung skl dg traveloka krna bnyak diskonya dan gampang makenya, tp stelah tau kelakuan empunya yg rasis dan tak tau etika sy putuskan uninstal dan lupakan jauh2 traveloka bye traveloka."
Pengguna Google,1,2024-06-04 22:09:10,"Tiket Rimba Raya di Traveloka tidak sesuai, dan Customer Service Rimba Raya akan meminta tambahan bayar lagi pada pelanggan secara tunai ke sopir Rimba Raya. Bila kesalahan tarif oleh pihak supplier atau dari Traveloka adalah bukan kesalahan pelanggan, dan pelanggan tidak seharusnya yang menanggung pembayaran pada kesalahan tarif oleh pihak supplier atau dari Traveloka, Tarif yang tertera pada aplikasi Traveloka . Informasi dan antisipasi, Hindari pembelian tiket Rimba Raya di Traveloka"
Pengguna Google,5,2024-05-10 19:18:55,sangat memudahkan rencana perjalanan saya. dan proses nya tidak ribet.
Pengguna Google,4,2020-11-15 22:03:12,Komunikasi dengan Cs travelokanya dipernyaman lagi.. agar kl ada kendala2 darurat bisa cepat tetatasi..
Pengguna Google,3,2019-09-30 06:17:08,"Lumayan bagus... Cuman kemaren ..kita ada ke stiek 21 mau pakai voucer Traveloka.kasirnya bilang 'nggak bisa' lg nggak promo"" Maksudnya apa?.. Di Traveloka otomatis Promo' ..voucer berlaku dr tg 15 September s/d 15 Oktober.. Gimana sih, nggak singkron'"
Pengguna Google,3,2020-11-26 16:09:56,Csnya lelet sekali ya 🙄 saya mau refund pesanan karena dr pihak traveloka bilang kalau hotelnya dah full booked. Dikasi bbrp pilihan dan aku milih refund. Lama banget sih 🙃
Pengguna Google,1,2021-11-15 05:21:58,"Saya kasih bintang 1 krn proses refund lama banget,masa iya harus nunggu 90 hari kerja,uang nya ga seberapa 2 juta sekian,nunggu nya lama. Giliran bayar mau cepat,giliran minta refund krn maskapai ga sampai tujuan malah lama refund nya. Mulai tdk suka dgn traveloka. Saya tdk suka refund harus menunggu lama,apa harus App ini di laporkan ke pihak berwajib karena sudah banyak yg komplen,alasannya belum di transfer dari maskapai."
Pengguna Google,5,2022-04-02 06:21:48,"Lebih bagus lagi jika dicantumkan rute dan arah jalan untuk bis dan travel, sehingga bisa tau dan akan berhenti dimana saja."
Pengguna Google,1,2021-10-11 12:09:23,"Sangat ga kompeten voucher sudah terpasang tapi harga ga berkurang, mau cancel order ribet banget harus telp ga ada cs onlinenya SANGAT MENGECEWAKAN cukup sekali aja"
Pengguna Google,1,2024-01-07 22:09:58,"Beli tiket pesawat tapi tidak di beritahu tata cara menggunakannya bagi pemula... Alhasil tiket saya hangus ketika sampai di bandara karena belum check in online... Tidak semua orang yang naik pesawat sudah tahu langkah-langkah agar bisa naik pesawat, bagi saya yang pemula tidak ada sama sekali pemberitahuannya!!!"
Pengguna Google,1,2021-12-03 20:15:48,Aneh bgt saya pesan minuman haus saya transfer melalui m transfer bca transaksi di proses tetapi tidak di verivikasi trs uang nya kemana? Klo ga bs seharusnya balik ke saldo donk...
Pengguna Google,1,2024-02-29 16:58:26,"Hati hati kalau mau bayar dgn credit card. Terlihat bisa dicicil dgn cc pas udh terbayar di traveloka dgn cc namun kenyataannya pas udh jatuh tempo billing di credit card ternyata tdk bekerja sama dgn metode cicilan jd kudu bayar penuh.. Udah mengalami jd sekian aja sya jdi pelanggan traveloka, kapok sdh tak mau lagi menggunakannya. Lapor cs sana sini suruh nunggu 2 bulan.. ya refund saat tu jg jika tdk kerja sma dgn bank.Udh kena biaya ratusan ribu di app.jdi double pembayarannya rugi sekali."
Pengguna Google,1,2023-10-07 06:21:49,Layanan reschedule lambat sampai tiketnya hangus. Padahal sudah pakai aplikasinya tahunan. Kurang menghargai costumer.
Pengguna Google,4,2020-10-22 16:57:12,Walaupun voucher hotel gak bisa di reschedule tp klo kita sudah di approve oleh resepsionis hotel traveloka juga akan membantu. Trimakasih traveloka
Pengguna Google,1,2020-02-02 22:59:10,Aplikasi tidak jelas. Kita sudah boking. Sampai di hotel malah kamar habis. Biaya transportasi kita menuju ke hotel itu gk sedikit. Sangat mengecewakan
Pengguna Google,1,2019-05-10 22:14:48,"paylater ga bisa di pakai trus buat apa kasih limit, kontak CS jawaban nya copas/sistem. semua jawaban ga ada solusinya.. klo suruh bayar tunai ya saya bandingin dulu ma app lain"
Pengguna Google,1,2020-04-29 20:56:06,"Sya kecewa.. Pengguna setia traveloka.. Pesan hotel pake paylater eh pas di hotel manager hotel blg ni pay at hotel, terus saya lunasi uang cash.. Eh beberapa hari kemudian malah ada pemberitahuan pemakaian limit paylater di hotel yg sama.. Hadeeeh tlong lah sistem kalian ni"
Pengguna Google,1,2021-06-06 02:08:45,"Setiap buka aplikasinya selalu keluar sendiridari aplikasi dan ada tulisan ""Traveloka tidak menanggapi"" .. jelek sekali aplikasiny"
Pengguna Google,2,2020-08-14 20:06:50,kecewa karena paylater saya tiba tiba di nonaktifkan tanpa alasan yg jelas... pas hub costomer cervis cuma di suru nunggu tanpa kejelasan. tolong dong di aktifin lagi... padahal saya klo beli tiket apa apa lewat traveloka
Pengguna Google,5,2022-06-28 15:40:21,"Akhirnya setelah 4 bulan nunggu proses refund, pihak traveloka baru ada itikad baik dan tepat waktu buat bantu cust nya ngurus proses refund. Mungkin kedepannya bisa ditingkatin lagi pelayanannya ya, supaya orang-orang ga pindah ke aplikasi sebelah 👍"
Pengguna Google,2,2022-03-16 16:23:38,"Untuk Traveloka eats mending dikasih fitur bayar di tempat aja, jadi kalau pesanan di cancel gak perlu ribet ngurusin refund nya, udah gitu juga kan gak langsung di refund dana nya"
Pengguna Google,5,2019-10-21 10:26:57,Membantu sekali ketika harus booking hotel atau tiket bus dan pesawat atau kereta api. Lebih praktis dan efisien.
Pengguna Google,5,2020-04-20 13:06:37,Pay Letter saya tidak bisa di gunakan padahal limit masih banyak banget. Saya juga memakai tidak terlalu over dan sedikit. Tapi bulan ini aja tidak bisa. Tolong di periksa terima kasih
Pengguna Google,1,2020-08-07 10:28:37,"Tolong proses refund saya masa udah nunggu lama ga juga di balikin gimana sih ini , alasan kan jelas penerbangan di tutup waktu itu , dan masih menunggu persetujuan mascapai 90 hari udah saya tunggu engga juga di balikin"
Pengguna Google,1,2022-10-06 15:17:07,"tolong dibantu, uang saldoku saya di traveloka hilang padahal masih ada isinya, udah coba aktifkan kembali tapi notifnya nomor sudah terdaftar, keadaan lagi darurat kaya gini, malah hilang tiba2 saldonya, tolong di solved donggg"
Pengguna Google,1,2022-06-20 11:33:52,"Kasi bintang satu aja dulu, mengecewakan. Masa paylaternya masih ada limit gak bisa dipake, maintenance melulu, padahal bayar gak pernah telat."
Pengguna Google,1,2021-12-03 12:22:15,Bener bener gak profesional masa gara gara gak bisa dapet driver langsung di batalin seharusnya cari lah. Customer udh bayar. Giliran mau pesen lagi promo sudah tidak bisa di gunakan.
Pengguna Google,1,2022-01-28 06:44:11,"Untuk yang awam traveling seperti saya, susah dimengerti cara pesannya. Karna niat hati pengen cek harga, liat promo voucher, masuKin kode voucher dll tiba2 langsung pesan aja. Alangkah lebih baik bila fitur masukin kode vouchernya berada di awal2 konfirmasi pesanan, jangan di akhir."
Pengguna Google,2,2024-02-11 18:03:46,Jujur ya aplikasi ini sangat membantu dan saya pengguna paylater nya Tapi selama sebulan terakhir ini saya tidak bisa menggunakan paylater nya.. Sangat mengecewakan.. Saya tidak pernah telat dalam pembayaran paylater. Bahkan saya mendapatkan limit 30jt Tolong di perbaiki lagi dalam sistem pembayaran paylater nya. Terima kasih
Pengguna Google,1,2020-02-29 12:18:14,Sangat mengecewakan sekali salah tujuan mau ke palembang dari semarang kebalik jadi palembang semarang pas ganti tujuan kena biaya 250/orang taik bener emng di batalin sama aja kena potongan kurang gede potongan nya skalian aja 1jt biar sklian gak bayar limit nya
